AcX,AcY,AcZ
-14480.0,1828.0,-6940.0
-15320.0,608.0,-6476.0
-15352.0,920.0,-6336.0
-14940.0,1056.0,-6644.0
-15100.0,504.0,-6748.0
-15072.0,824.0,-7088.0
-15208.0,260.0,-6952.0
-15624.0,428.0,-6612.0
-15780.0,-144.0,-6252.0
-15420.0,-1056.0,-6168.0
-15624.0,-880.0,-6204.0
-15292.0,-500.0,-6248.0
-15640.0,-240.0,-6296.0
-15644.0,-576.0,-6872.0
-15960.0,-780.0,-7708.0
-16612.0,-1036.0,-7848.0
-16028.0,128.0,-7616.0
-16556.0,2528.0,-7276.0
-17964.0,2740.0,-6692.0
-16448.0,3172.0,-4980.0
-16484.0,3556.0,-6344.0
-17204.0,2388.0,-6496.0
-18128.0,2064.0,-8040.0
-18240.0,708.0,-7968.0
-19104.0,1524.0,-8296.0
-19200.0,1128.0,-7524.0
-20504.0,1416.0,-7868.0
-20636.0,1348.0,-7664.0
-21780.0,1728.0,-6456.0
-23276.0,3760.0,-5200.0
-23312.0,5152.0,-5460.0
-24212.0,7076.0,-3632.0
-25476.0,7636.0,-1928.0
-25068.0,5648.0,-1988.0
-27032.0,2416.0,-3320.0
-26024.0,9812.0,-15128.0
-22692.0,6128.0,-8736.0
-22464.0,5068.0,-9264.0
-25992.0,8324.0,-9176.0
-4696.0,5840.0,-11108.0
-14792.0,-21228.0,-3488.0
-10924.0,-9472.0,-9016.0
-12172.0,6540.0,-10460.0
-7284.0,8204.0,-6216.0
-4780.0,3160.0,-5732.0
-5396.0,-2436.0,-5528.0
-7288.0,-3804.0,-4180.0
-7708.0,-3132.0,-3392.0
-7180.0,-1984.0,-2436.0
-7508.0,-720.0,-3208.0
-7880.0,-184.0,-3096.0
-8840.0,-1356.0,-3700.0
-11364.0,-4240.0,-4428.0
-13248.0,-5204.0,-5352.0
-14268.0,-5184.0,-5452.0
-15112.0,-4456.0,-5956.0
-16196.0,-3588.0,-6124.0
-19032.0,-3656.0,-5920.0
-20836.0,-2932.0,-6432.0
-23188.0,-3404.0,-7000.0
-24404.0,-4156.0,-7680.0
-26300.0,-5164.0,-7596.0
-29280.0,-9672.0,-6692.0
-31844.0,-12676.0,-5808.0
-31264.0,-9812.0,-6328.0
-28488.0,-9208.0,-9728.0
-24840.0,-14780.0,-9320.0
-21392.0,-18300.0,-7064.0
-19312.0,-17360.0,-6112.0
-18260.0,-17044.0,-5876.0
-18052.0,-17256.0,-5552.0
-18892.0,-15364.0,-4684.0
-29172.0,7088.0,-12904.0
-14424.0,22740.0,-1788.0
-32768.0,21168.0,-1216.0
-26232.0,18528.0,-4220.0
-19576.0,11952.0,14572.0
-19264.0,-4204.0,3924.0
-18968.0,-144.0,-4992.0
-13672.0,1020.0,-5520.0
