AcX,AcY,AcZ
-15184.0,2028.0,-6500.0
-14992.0,1960.0,-6524.0
-15012.0,2028.0,-6528.0
-15040.0,2008.0,-6488.0
-15192.0,1924.0,-6412.0
-15160.0,2136.0,-6424.0
-15188.0,2028.0,-6384.0
-15040.0,1928.0,-6612.0
-15112.0,1928.0,-6416.0
-15200.0,1968.0,-6584.0
-15036.0,1940.0,-6408.0
-15080.0,1936.0,-6460.0
-15044.0,1944.0,-6592.0
-15060.0,1848.0,-6588.0
-15116.0,1952.0,-6444.0
-15104.0,2040.0,-6588.0
-15028.0,1928.0,-6432.0
-15144.0,1928.0,-6440.0
-15072.0,1824.0,-6424.0
-15088.0,1872.0,-6324.0
-15100.0,1808.0,-6496.0
-15112.0,1848.0,-6612.0
-15040.0,1852.0,-6320.0
-15108.0,1892.0,-6448.0
-15024.0,2008.0,-6516.0
-15132.0,1884.0,-6756.0
-15108.0,1848.0,-6688.0
-15140.0,1920.0,-6772.0
-14996.0,1988.0,-6704.0
-15044.0,1860.0,-6588.0
-15116.0,1884.0,-6576.0
-15220.0,2020.0,-6524.0
-14980.0,2076.0,-6488.0
-14968.0,2124.0,-6616.0
-15052.0,2016.0,-6456.0
-15080.0,1968.0,-6540.0
-15124.0,1864.0,-6600.0
-15132.0,1804.0,-6416.0
-15128.0,1860.0,-6404.0
-15088.0,1988.0,-6296.0
-15136.0,1964.0,-6536.0
-15140.0,1908.0,-6632.0
-15132.0,1876.0,-6700.0
-15128.0,1888.0,-6608.0
-15028.0,1856.0,-6612.0
-15020.0,2020.0,-6768.0
-15068.0,1852.0,-6488.0
-15084.0,1820.0,-6620.0
-15048.0,1976.0,-6584.0
-15012.0,1900.0,-6244.0
-15224.0,1796.0,-6576.0
-15140.0,1928.0,-6628.0
-15080.0,1940.0,-6652.0
-15084.0,1900.0,-6560.0
-15152.0,1912.0,-6620.0
-15020.0,1876.0,-6604.0
-15056.0,1840.0,-6564.0
-15008.0,1852.0,-6492.0
-15052.0,1852.0,-6516.0
-15032.0,1896.0,-6340.0
-14980.0,1868.0,-6600.0
-15120.0,1864.0,-6684.0
-15212.0,1880.0,-6576.0
-15072.0,1816.0,-6612.0
-15024.0,1824.0,-6604.0
-15072.0,1908.0,-6440.0
-15124.0,1928.0,-6604.0
-15028.0,2024.0,-6404.0
-15116.0,1908.0,-6644.0
-15064.0,1876.0,-6780.0
-15112.0,1872.0,-6612.0
-15100.0,1844.0,-6612.0
-15032.0,1776.0,-6624.0
-15112.0,1724.0,-6688.0
-15028.0,1912.0,-6672.0
-15040.0,1788.0,-6740.0
-15044.0,1876.0,-6692.0
-15124.0,1800.0,-6552.0
-15060.0,1748.0,-6604.0
-15096.0,1812.0,-6620.0
-15056.0,1732.0,-6588.0
-15112.0,1844.0,-6540.0
-15068.0,1900.0,-6552.0
-15040.0,1808.0,-6604.0
