AcX,AcY,AcZ
-18684.0,-14132.0,2668.0
-13880.0,-11080.0,-6568.0
-14320.0,-6256.0,-740.0
-7792.0,-25344.0,-12328.0
-24868.0,-9752.0,-28336.0
-19284.0,-9320.0,-8320.0
-13032.0,2476.0,-13048.0
-14440.0,5612.0,-6332.0
-15212.0,8584.0,-3156.0
-16824.0,3900.0,-580.0
-17752.0,-1708.0,-2028.0
-16796.0,-1436.0,-5896.0
-15056.0,864.0,-10836.0
-13824.0,2448.0,-10496.0
-14304.0,1340.0,-7788.0
-15552.0,-332.0,-6080.0
-16788.0,-2040.0,-4912.0
-16748.0,-1524.0,-4708.0
-15444.0,-544.0,-4860.0
-17092.0,1188.0,-11152.0
-15560.0,3004.0,-7916.0
-13752.0,1632.0,-8500.0
-14416.0,3636.0,-7696.0
-15212.0,5460.0,-6504.0
-16268.0,9012.0,-6800.0
-19652.0,6460.0,-8120.0
-22684.0,7856.0,-6808.0
-24232.0,7824.0,-4624.0
-26068.0,9840.0,-1848.0
-26436.0,9880.0,-2424.0
-26616.0,8748.0,-6044.0
-28112.0,7812.0,-8876.0
-32764.0,13316.0,-9604.0
-32768.0,16764.0,-9740.0
-32768.0,20332.0,-8808.0
-32768.0,7108.0,-9900.0
-32768.0,5284.0,-4864.0
-26616.0,23776.0,-21520.0
-32768.0,22236.0,-28676.0
16704.0,-17944.0,-7552.0
-22548.0,-18756.0,-19248.0
-14984.0,8844.0,-1996.0
-7480.0,16564.0,-10224.0
-2116.0,10572.0,-7852.0
-2612.0,4256.0,-3232.0
-3724.0,-540.0,-3256.0
-3428.0,-972.0,-3012.0
-4560.0,488.0,-1328.0
-5396.0,1224.0,-1360.0
-5572.0,1960.0,-2548.0
-6260.0,1704.0,-2248.0
-9144.0,96.0,-4576.0
-11308.0,-632.0,-5040.0
-12332.0,-672.0,-5868.0
-15220.0,-1484.0,-5444.0
-19352.0,-3008.0,-5768.0
-23872.0,-5348.0,-6436.0
-26528.0,-4964.0,-7368.0
-29312.0,-5544.0,-7816.0
-32768.0,-10124.0,-8724.0
-32768.0,-17820.0,-9664.0
-32768.0,-25136.0,-10928.0
-28504.0,-21184.0,-11304.0
-29256.0,-28204.0,-14012.0
-29700.0,-32768.0,-16368.0
-21784.0,-32768.0,-9584.0
-20588.0,-32768.0,-8048.0
-21800.0,-32768.0,-7628.0
-31708.0,-25868.0,-4684.0
-6412.0,32767.0,-3432.0
-32768.0,32767.0,18200.0
-32768.0,-21072.0,-28356.0
-12784.0,-9828.0,32767.0
-17372.0,-7864.0,7292.0
-15248.0,-5688.0,-6660.0
-10628.0,-1468.0,2856.0
-14848.0,-8928.0,-10616.0
-8264.0,-26048.0,-12932.0
-18904.0,-8916.0,-28180.0
-16096.0,-2196.0,-10816.0
-13184.0,7824.0,-13756.0
-13556.0,7340.0,-5456.0
-16932.0,3344.0,-2596.0
-18100.0,-1140.0,-720.0
-17288.0,-432.0,-3596.0
-16996.0,216.0,-8448.0
-14604.0,2240.0,-9112.0
-14936.0,2352.0,-7968.0
-15604.0,720.0,-6648.0
-15516.0,168.0,-6180.0
-15932.0,-852.0,-6944.0
-16288.0,-692.0,-8832.0
-18300.0,52.0,-10068.0
-13872.0,996.0,-8560.0
-14144.0,2340.0,-7064.0
-15288.0,3012.0,-4964.0
-15648.0,4368.0,-5828.0
-15496.0,5340.0,-6580.0
-18016.0,4320.0,-9368.0
-20648.0,7520.0,-8376.0
-22752.0,6600.0,-9040.0
-23472.0,7432.0,-7548.0
-25408.0,8892.0,-3884.0
-25080.0,10432.0,-2848.0
-27164.0,9888.0,-4976.0
-31736.0,13272.0,-6068.0
-32768.0,18952.0,-6420.0
-32768.0,19396.0,-6876.0
-32736.0,9508.0,-9972.0
-32768.0,4620.0,-4272.0
-27788.0,17940.0,-26576.0
-32768.0,19152.0,-27160.0
20920.0,-19504.0,-14528.0
-27580.0,-12132.0,-19680.0
-15460.0,17456.0,-6032.0
-2904.0,19580.0,-13360.0
-5104.0,10256.0,-8656.0
-5360.0,5652.0,-5292.0
-6284.0,4212.0,-3288.0
-8188.0,4200.0,-608.0
-8724.0,3964.0,676.0
-7868.0,3728.0,368.0
-9948.0,2680.0,-2892.0
-12936.0,-172.0,-3788.0
-14920.0,-2772.0,-5364.0
-15868.0,-2828.0,-5668.0
-17152.0,-3420.0,-5652.0
-20212.0,-3932.0,-5856.0
-23264.0,-4200.0,-6452.0
-25932.0,-4572.0,-7444.0
-29096.0,-7596.0,-7440.0
-32768.0,-14188.0,-8596.0
